,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2024-06-05,77.71542131842699,76.69535221625588,70.75159286311417,71.11094268625384,69.93505306526674,69.93769403974237,65.89148527823107,58.044708955149964,73.3563180275259,76.90968916461057,77.59087002720291,75.78610783463692,57.22539647556759,62.58756222498296,74.95088958723883,71.76002340435942,73.31400716801346,79.78472181298396,81.645433296845,81.72347803780293,83.53789398296516,81.4110276771783,77.46904179283206,70.31049504481734
2024-06-06,79.98516028014444,78.38100820802958,74.94775828595398,73.41485210871572,76.01015603385048,75.15131168665124,68.17013911339241,63.458383827729406,78.02474916326602,80.14775812890521,78.63287159691214,79.07279216416397,66.59118338049993,74.0058850924093,79.22106800347268,79.12108827519462,80.71784307228626,82.62086644544938,82.51881055936052,82.51313131176938,84.00561786950465,84.14996788340642,79.80140616360555,78.33029207437765
2024-06-07,79.47112778366166,78.70166906491859,75.78374114004536,70.58011769592476,70.72021247673933,70.02838180009095,63.33639979117442,55.415366151662425,72.08409253574285,75.43830926823689,76.37653392812115,77.92801852382276,62.919146811229126,70.4512571347747,78.68806642054308,80.13189077808659,79.08403536650955,82.70166259895643,83.02322357483584,82.98843542710576,83.97182027655468,82.58702653751847,79.99719375088185,72.1258698295561
2024-06-08,73.39293683684475,69.4246854590853,71.58898601743905,69.81360239598949,73.55528581269901,69.68836821625992,55.837743116218256,45.02596443445836,53.21894876399945,61.14559432809764,63.09265342840493,54.98016618584422,38.92987311735075,48.33451290846382,53.652284730620735,54.507576873030246,66.11126146030729,73.0267313138489,73.50525553275875,75.24204494466147,79.07955249033913,79.17553356675046,65.85502273350869,65.21637032807638
2024-06-09,76.46971588366799,71.03362945973544,70.78989517910121,61.402882107001524,64.34057425583015,53.685793174171266,45.31318946198183,37.92670846836214,45.07283068304672,52.72368690562805,33.78909233656871,48.104387988906055,26.148470981142754,43.057306653404666,52.757832159846984,52.92188247914674,47.3747449601106,72.37979534127952,72.03234109887441,77.20433409953067,82.28473612296949,82.28427297650076,73.04143549882087,69.58462040299341
2024-06-10,77.94515033271873,73.89618932325767,72.16062100363622,69.42420485168903,69.47697876432308,72.8859355073385,63.19832257522261,54.66001616711999,71.60597786905414,79.52858948449129,76.62829120780965,78.7260078718688,64.4230532682638,71.1059917971285,80.91590534444288,81.02932602768995,73.58013065282857,80.6839030694409,81.28600346653016,80.32618127980521,81.47471351929134,81.36233916983484,75.50453582502425,73.55305179717041
2024-06-11,80.55700413694025,79.07139273398109,75.62437067614471,73.89886144125315,74.21173747764531,71.01717575076312,64.98855696893933,60.68192634418027,74.66106733290457,75.79182750191002,75.10387874850147,76.34167033735395,63.142061677972684,70.92241308002498,75.32668526191765,76.85843385722227,76.83066297853819,82.74425616807606,85.75384429198074,85.82279725532798,85.83396661155072,84.85189281328051,83.18189476915957,77.24825362308303
2024-06-12,82.53755713215604,81.0211633887554,78.53053952025925,77.68146242130064,75.89148581361633,73.15302768686453,66.99928507695162,66.31629134805922,77.59174159181836,79.28465077651833,80.87886810010123,82.3604217703722,74.94560025468182,82.03784574235165,82.27454957526417,83.92590356699519,81.93208816505405,86.4644443195508,85.71535465353773,85.56281989476537,85.34728397067175,85.24051674060993,85.03032566952425,80.28541885578313
2024-06-13,83.89299598645982,84.10606898049052,82.12706894277031,80.02408704143065,80.25895924325155,79.21938795578023,69.5911200302938,68.83575321596581,79.60132050542569,83.01041115651412,83.16421898379599,83.66287557772282,81.15020821601045,81.5013652285223,79.88745055679432,81.32209817421474,83.75487695056934,83.81940403490404,84.35089319783,84.0029727496742,83.00797163698468,83.17493021866468,83.88177337944217,81.5148882902119
2024-06-14,81.49296981469358,79.45232253397937,81.79816140538652,81.73886396212265,81.27952673738073,80.75939522256805,73.42625276593255,72.51937608879666,80.53360244495472,80.64641735018407,81.0378592469652,79.86748413081557,70.01767893626477,72.94546252270236,76.07006750692962,77.11340568510629,77.90875223255522,80.00499235420187,78.97927737137574,79.86765426099704,82.9433900685893,82.86148653211713,80.87661378861632,80.59334772943107
