,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2022-01-12,73.24277583293684,70.86049316912055,66.71471860480511,65.22051725680812,63.39421190704455,64.91556642886606,69.18510493497428,70.8653406566327,76.19822776709364,91.79494405367493,91.43361512507168,90.45518760363775,83.55585000811222,85.43154028359233,84.18653597718684,85.10192928204962,84.45031043603585,85.89922374941732,86.39334970171979,83.23690469231286,77.51571687039211,76.92063498455758,72.34862805778346,64.15207896560032
2022-01-13,75.69223010367814,74.38715385287178,68.32301685601253,63.038391691378024,62.74699254909608,62.67945733237307,67.19155627571946,70.105861603708,91.08337194619781,98.89990896240653,98.81564890048116,97.48982049236038,92.93091480404549,94.6127467982435,97.12730861496,97.05029537965397,95.28403278854007,89.19638088451433,89.6122182928036,88.00914515808202,89.96918571114439,83.81383656283043,74.85039706623007,67.7621801577183
2022-01-14,77.28052186960177,72.94096703082852,72.97132849947641,68.90761224342995,67.10506528438874,68.08188902482804,72.4225270838439,75.84236498729949,93.18007948989326,98.66556881482119,99.49555616070514,99.67870239276367,94.98032913458809,96.76208728673033,96.84064967024231,99.18888430249069,100.75960178379289,100.45040345428036,97.03832852306134,95.71683118871294,96.85888874530565,97.68389944369179,90.46048532565501,82.0729807815555
2022-01-15,77.18843604922972,74.2640592042081,73.69241807418756,67.29304642024411,62.90382224861316,66.12064812002714,77.75332869319409,71.39245220925419,89.67713993524352,99.63932753260553,94.5887699668326,96.8292454530411,83.61436023676939,78.9792321076303,87.92668497174421,93.80782486082278,95.55965813786916,98.56529481039615,99.20876195172399,94.82591856021286,91.98495627818552,91.6400102184892,91.90864250117438,75.98472056042442
2022-01-16,78.54635783371866,75.26573897025756,70.66429838195803,66.76376072069158,65.21495635873853,64.21841699455265,68.27898938149954,65.14113030552659,67.38278033752958,69.64348063954665,71.77027583861414,77.36492995769918,69.70416616681327,69.37389557904876,71.19518172877929,71.78149231977898,72.3935797458722,77.38382669790136,87.7311671190694,85.12835447673334,84.38847012590502,81.27419806777975,76.10011036673187,70.90634562175474
2022-01-17,80.17211244557623,78.39667910704806,73.60554772874897,70.10820133514089,67.67094121866721,68.58189874609198,73.05845896556364,76.43133777494772,94.17194955553532,99.25969351863158,92.33027962037926,91.40892396871634,90.50596243201318,91.90414048021083,90.94048469528185,92.4152598728321,95.9605476096505,97.33419902313847,94.9916454434378,95.05114652985571,94.76916157009866,93.4003841598876,86.60313287179028,77.0545502465985
2022-01-18,74.1894780066436,71.05569319807422,69.58210886683698,67.64285871113978,68.42143996695549,70.90159610049284,71.58921246921335,75.81256107740488,97.80818719899817,94.90624920368971,80.50207434840358,82.36136227631977,79.15867142982798,78.54127102342281,81.65121101453533,85.93767166314663,86.94506737753115,88.77151333315885,91.99805524001005,90.46748921156231,92.79533214839948,94.74414530398536,83.6957836170426,78.30686358063497
2022-01-19,83.4363377148386,79.09488502110415,67.73833546274801,76.83011399066729,66.38718810473628,69.16510546783377,71.41544532487366,82.33184698153312,92.93228053160014,97.40115969599962,96.5187349293025,95.9008894912565,97.2233566896658,96.07344000207233,96.85184508937992,96.26372433627132,98.54611493035524,96.12979367164363,98.6665625341549,95.2697297339328,99.36058307581986,91.20318955522818,84.45849345261435,73.8087677763378
2022-01-20,82.74776141487298,78.69447411681895,68.96816465435583,70.98446921866618,63.97631911700177,64.9344582163808,72.62838760450289,75.26673633661898,92.05420752491128,98.44594213547397,97.8562874567664,92.953113875611,93.31036495355055,94.2651149387589,95.14564437678665,95.87111232225831,98.84709568743212,96.8291415628395,96.9900201199069,96.65427740122308,94.01545895278574,90.12311811993297,81.69125431594719,66.75241604148152
2022-01-21,77.34997239713634,74.72191547676059,73.18216428853333,67.78431433382694,61.157338660294975,66.57122351872219,74.30237638097312,72.06569536777464,84.36835854888626,88.39193100653316,87.09689383092281,87.72154551699809,80.56421900225162,84.013330247771,88.19339384325126,87.52628711385998,95.4874251321143,95.1319910036866,92.92574588852943,92.82879229631328,92.76131573619303,87.40094118241608,83.94023599608207,72.1976866595628
2022-01-22,82.84341682983515,76.80660992857527,73.94607324718979,70.9795214090546,66.45141530750418,67.62267160784741,72.49196159660751,73.6100962381217,84.26589549632342,90.83250101140817,91.18692901488112,90.15934897959728,87.29532919241714,87.21627342536603,88.1768016009051,90.08216305458757,91.11069910545375,92.85806959556909,94.27032171326768,95.21871538370917,91.84459994076003,91.90558756130825,92.54531777409669,80.21946321413454
2022-01-23,86.54813674133297,85.16598253182639,79.323447339671,75.75592000407227,73.92564922191816,75.40313812874955,76.95667776430004,75.94297540221147,79.0477645904669,81.17303088644331,80.08036843209399,79.67047093604278,80.50514348665045,78.8438175281164,81.22883142777098,83.39690935193866,81.52587581635058,93.44570794846588,96.44353202978795,98.64730747303037,98.20045404514686,98.57062114416323,91.00526286082878,85.49095104195032
2022-01-24,98.13380844363425,97.1296429572595,97.47103790477219,95.5630909592356,95.66141763121458,95.54110127007995,96.64371751576772,100.2228841695588,98.03166833693197,103.18336122948608,100.90172065531641,100.84991009427512,100.55417906794592,98.69542911563458,98.58994733253557,98.28582968905125,98.1684552173451,95.9216971051324,93.52848529334823,91.66913489335673,90.11608703468555,90.51451870929273,86.14086956126233,91.66555397621636
2022-01-25,88.71465091628872,93.12639762258242,91.61499986436952,78.91997159399922,68.20785587209434,69.17452289801045,91.60313527112524,94.51459094089219,99.62220559112386,98.4252818198065,98.02337301950394,97.3116636606103,98.26848420410194,96.25144547700337,96.7899309910812,97.39326620722603,98.01386714744874,101.16155442218846,102.80820397570447,101.79718646609464,101.31786346594927,100.9245448034454,96.8085962990707,74.82841692740578
2022-01-26,81.74222331294163,76.79704844594153,73.44704385038355,69.21075406398414,65.05346099887687,67.91053747733463,71.74854035454548,87.07888648937151,98.39246498582992,101.45717982169286,99.67799922182009,96.40910946040086,99.66712895380682,100.60005127767096,100.45878950726178,100.81346819270398,101.03333580019942,100.79949273129967,100.36293089570194,95.5950055936072,101.37831512267566,99.35759725635978,85.39378201952054,73.53597463696879
2022-01-27,79.68501771396335,79.2952195816795,75.54116030053757,69.10110287148302,64.73834116044928,67.02314890207175,75.65104673185434,84.30534763509924,100.79544971254526,100.58132980632246,101.06744985355299,100.9920117616448,100.99747056793885,100.39519013404224,101.29628527420356,101.43542989040098,101.31350620056894,101.48488311677102,101.24506442672337,102.0152080869316,102.09983660085086,102.46707862215544,102.29510384718543,93.68241259384948
2022-01-28,91.72276569523586,90.03251706091535,89.70907862769518,85.30462940438846,85.94447407703301,85.5183119762234,89.3757538896713,91.67602489428187,99.2569548362136,100.16612037608182,97.23473471774345,100.09468528558601,99.84182129129275,101.28688475703527,100.85121219242149,101.51637673301634,101.75833560380703,100.63614482403901,100.58990494303895,100.64794065674344,101.12096202671991,97.92676423475307,94.99889547722027,93.05363435588328
